time,station,pm25,lat,lon,pm25_3km,tmp,rh,hpbl,wspd,pop,road_den_1km,prim_road_len_1km,near_dist,bareland,builtup,cropland,grassland,treecover,water,ndvi,aod
2020-07-03,201,13.66666667,10.783057,106.700606,12.35000038,27.15377999,87.02887137,320.2336548,3.204994192,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-04,201,24.54166667,10.783057,106.700606,11.35000038,27.2080696,85.54969334,337.1902399,1.85346286,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-05,201,26.25,10.783057,106.700606,10.52000046,28.19015558,80.31345152,542.8711434,2.341612214,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-06,201,17.125,10.783057,106.700606,12.35000038,27.79725058,84.97959393,320.0404707,2.287026899,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-07,201,14.04166667,10.783057,106.700606,13.60000038,27.83187861,86.52314169,441.9544644,3.512449022,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,0.440853417
2020-07-08,201,26.54166667,10.783057,106.700606,14.52000046,27.59532637,87.79157755,294.297558,1.537364144,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-09,201,39.375,10.783057,106.700606,12.76000023,28.28641764,84.67897168,575.2679837,2.28149076,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-10,201,14.86956522,10.783057,106.700606,13.43000031,27.49296264,87.34700102,555.2383342,4.135154407,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-11,201,20.625,10.783057,106.700606,15.97999954,26.76853486,89.42736545,465.9176277,2.332839687,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-12,201,11.70833333,10.783057,106.700606,19.19000053,26.82206022,87.37378532,384.264774,4.417801479,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-13,201,14.70833333,10.783057,106.700606,13.84000015,27.115638,87.18462776,572.8319959,5.13340235,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-14,201,19.95833333,10.783057,106.700606,16.53000069,27.86834663,88.13412148,545.2682781,2.75186506,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,1.003889799
2020-07-15,201,16.33333333,10.783057,106.700606,14.06999969,26.59688189,89.41750001,428.6995394,3.296662135,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-16,201,15.18181818,10.783057,106.700606,13.17000008,28.03370163,86.89900368,448.5827889,3.283630888,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,1.075248837
2020-07-17,201,10.58333333,10.783057,106.700606,12.31999969,28.09228521,86.62989837,463.2649384,2.678355297,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-18,201,26.20833333,10.783057,106.700606,16.61000061,28.10436337,85.62785813,360.0218498,2.607546807,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-19,201,46.75,10.783057,106.700606,16.95999908,27.9745977,84.93583009,382.4841558,1.710779502,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-20,201,22.79166667,10.783057,106.700606,13.97000027,28.1413962,85.7993861,393.8604248,2.088276031,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-21,201,27.70833333,10.783057,106.700606,12.17000008,28.24552863,84.16658259,451.2914715,2.638485823,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-22,201,14.70833333,10.783057,106.700606,11.44999981,27.91966622,86.27106474,396.2394804,2.36292612,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-23,201,22.91666667,10.783057,106.700606,11.07999992,28.48886255,81.99523073,459.7530724,2.755924174,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-24,201,25.375,10.783057,106.700606,13.78999996,27.76127989,86.43970966,282.4971702,2.329682594,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-25,201,37.04166667,10.783057,106.700606,13.44999981,27.77958691,85.17438957,365.1538092,1.933085136,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,0.686386943
2020-07-26,201,14.04166667,10.783057,106.700606,12.34000015,28.27422521,83.06897202,433.4748167,2.723743578,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-27,201,18.95833333,10.783057,106.700606,21.06999969,28.40945914,83.4399869,447.5596833,1.868460498,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-28,201,21.75,10.783057,106.700606,26.60000038,28.1553223,83.80625806,556.0921721,2.812835479,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-29,201,18.41666667,10.783057,106.700606,20.04000092,26.95587848,90.69101175,221.9101613,3.007694602,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-07-30,201,18.09090909,10.783057,106.700606,16.40999985,26.92058797,88.95652835,395.1410794,3.783888438,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,1.541060328
2020-07-31,201,15.5,10.783057,106.700606,13.15999985,27.49988588,86.91980127,839.2806941,6.114036585,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-01,201,9.625,10.783057,106.700606,11.34000015,27.18045794,87.316009,986.7106585,7.777807369,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-02,201,9.125,10.783057,106.700606,5.650000095,26.63313603,91.33903826,638.7834084,6.925588291,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-03,201,11.70833333,10.783057,106.700606,7.090000153,27.79960279,86.28345289,673.6198658,4.119253093,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-04,201,14.875,10.783057,106.700606,8.550000191,28.01539345,86.89174897,552.776485,3.442253693,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-05,201,15.625,10.783057,106.700606,9.510000229,26.90044184,90.39983062,416.9410031,2.698830396,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-06,201,15.39130435,10.783057,106.700606,8.550000191,26.42885167,87.0154706,230.8943794,2.030162613,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-07,201,12.83333333,10.783057,106.700606,9.710000038,26.28392949,90.07674036,158.1122533,2.549521923,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-08,201,13.70833333,10.783057,106.700606,8.93999958,27.76638008,86.51570976,701.9533034,4.63568535,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-09,201,14.5,10.783057,106.700606,9.789999962,27.56223606,90.59322956,376.4608097,2.678278288,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-10,201,13.16666667,10.783057,106.700606,9.75,27.93682517,89.2405245,630.8743323,4.557433563,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-11,201,11.79166667,10.783057,106.700606,6.789999962,27.95556214,88.23250756,660.0912608,3.826372143,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-12,201,18.0,10.783057,106.700606,10.63000011,26.93779764,91.79316857,365.5001064,2.92332719,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-13,201,17.90909091,10.783057,106.700606,8.659999847,26.76179372,90.60100898,511.1699566,3.745840055,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-14,201,23.20833333,10.783057,106.700606,11.02000046,26.72812407,91.02214248,238.6409035,1.891377988,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-15,201,25.95833333,10.783057,106.700606,12.03999996,27.79705204,86.7765677,453.5696515,1.661564604,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-16,201,27.16666667,10.783057,106.700606,11.25,27.32595022,90.07785404,511.0876544,2.734885195,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-17,201,24.58333333,10.783057,106.700606,10.38000011,27.25132386,89.66607316,431.9024718,3.51859825,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-18,201,21.875,10.783057,106.700606,10.0,26.72383132,92.31449448,265.0274506,2.184139847,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-19,201,18.20833333,10.783057,106.700606,12.11999989,27.17259773,89.87658352,460.0378302,1.926318541,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-20,201,27.375,10.783057,106.700606,16.42000008,28.09350267,84.94712693,397.2431671,2.563426034,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-21,201,21.16666667,10.783057,106.700606,11.23999977,27.81393177,87.98642834,389.8695189,2.007164094,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-22,201,17.29166667,10.783057,106.700606,12.56000042,27.69560041,87.77877586,552.588119,3.241838667,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-23,201,15.25,10.783057,106.700606,13.69999981,27.53983895,86.94902665,456.6546787,3.204092646,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-24,201,19.16666667,10.783057,106.700606,12.93000031,27.39314081,89.20727342,404.1288601,2.161551739,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-25,201,22.75,10.783057,106.700606,12.73999977,28.29820002,86.50223732,543.4903493,2.456874958,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-26,201,17.91304348,10.783057,106.700606,14.21000004,28.26434007,86.43184907,622.0563758,3.293076148,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-27,201,19.95454545,10.783057,106.700606,21.12000084,27.39885921,89.18730785,346.4011258,2.78700494,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-28,201,17.08333333,10.783057,106.700606,16.63999939,27.7631842,86.99358311,633.1349156,3.50315219,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-29,201,16.08333333,10.783057,106.700606,15.39000034,27.50295002,88.21993299,620.3539148,3.507094273,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-30,201,14.5,10.783057,106.700606,18.52000046,27.78505415,85.1588937,588.6140176,4.298454594,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-08-31,201,20.29166667,10.783057,106.700606,19.97999954,27.31110874,88.9913485,382.7764941,2.939423579,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-01,201,40.375,10.783057,106.700606,23.15999985,27.66548765,87.92046483,516.0470523,3.424435346,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-02,201,20.875,10.783057,106.700606,32.49000168,27.84659936,87.07334568,536.8526599,3.14658438,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-03,201,17.95833333,10.783057,106.700606,31.93000031,27.54866838,89.47811905,329.4233545,3.089142518,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-04,201,15.29166667,10.783057,106.700606,24.03000069,28.33046049,85.10821533,434.2336912,3.174063319,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,0.059691902
2020-09-05,201,22.83333333,10.783057,106.700606,17.10000038,28.18483181,84.06278902,408.0283313,1.909505421,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-06,201,21.875,10.783057,106.700606,13.85999966,28.0866933,85.12112317,565.6378192,2.507520175,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-07,201,22.08333333,10.783057,106.700606,9.760000229,27.78034389,88.44046638,479.8920802,2.375881278,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-08,201,22.0,10.783057,106.700606,17.37999916,27.56042032,88.22224847,421.2378517,2.930818019,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-09,201,24.16666667,10.783057,106.700606,12.13000011,27.85266473,85.9019158,547.2491116,1.715475181,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-10,201,27.41666667,10.783057,106.700606,13.86999989,27.5702514,86.52746699,403.4977123,1.913772594,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-11,201,21.63157895,10.783057,106.700606,13.38000011,27.6762108,86.96928548,482.8970049,2.173195313,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-14,201,11.0,10.783057,106.700606,10.89999962,26.95764138,88.64878895,307.0879362,2.514855362,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-15,201,18.08695652,10.783057,106.700606,10.93000031,27.17851829,90.02218638,489.348332,2.815741184,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-16,201,15.375,10.783057,106.700606,11.84000015,26.7991267,91.63174163,462.8768921,3.471528682,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-17,201,14.125,10.783057,106.700606,13.05000019,26.63215657,91.81340529,655.9538074,4.475488966,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-18,201,7.458333333,10.783057,106.700606,6.289999962,25.03793688,93.96865796,661.7925001,7.378502145,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-19,201,12.95833333,10.783057,106.700606,6.590000153,27.31855677,86.21386932,617.9420296,5.163213841,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-20,201,14.375,10.783057,106.700606,12.77999973,27.90735744,85.22952656,467.3347216,2.815419301,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-21,201,26.875,10.783057,106.700606,15.98999977,27.44014259,88.40996197,337.0264533,2.454358914,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-22,201,25.0,10.783057,106.700606,11.94999981,27.00170618,90.08349381,304.6559499,1.819821982,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-23,201,19.05,10.783057,106.700606,11.63000011,26.42349043,93.73589427,243.5963103,3.400770154,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-24,201,27.14285714,10.783057,106.700606,9.199999809,27.22952095,86.95098126,536.8645858,3.189915123,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-25,201,28.41666667,10.783057,106.700606,14.92000008,27.69906196,87.22143737,505.787209,2.641159665,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-26,201,17.04166667,10.783057,106.700606,13.28999996,27.71845472,86.83436479,534.5353936,4.242980964,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-27,201,17.66666667,10.783057,106.700606,7.929999828,26.60830355,90.27910857,721.5012904,4.282671304,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-28,201,9.416666667,10.783057,106.700606,11.18999958,27.2297376,85.96255546,756.5430736,6.035147529,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-29,201,12.41666667,10.783057,106.700606,16.45000076,26.95455183,89.07783172,386.3067163,2.794476025,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-09-30,201,16.95833333,10.783057,106.700606,12.78999996,26.80360644,89.56996031,406.1750029,2.75433369,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-01,201,16.91666667,10.783057,106.700606,12.10000038,26.50492249,90.01627118,246.2259754,2.684389373,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-02,201,24.08333333,10.783057,106.700606,14.77000046,26.62791442,91.18495227,438.0678725,2.52551775,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-03,201,23.875,10.783057,106.700606,13.22000027,26.76851635,90.27832459,517.2817105,3.80823974,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-04,201,11.91666667,10.783057,106.700606,12.86999989,26.96549136,90.76464382,433.080616,2.515891181,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-05,201,13.26086957,10.783057,106.700606,13.14000034,26.59285679,92.00618778,311.3930399,2.490171613,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-06,201,20.5,10.783057,106.700606,11.23999977,26.4353366,89.91683381,320.3595818,2.504573791,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-07,201,18.70833333,10.783057,106.700606,9.489999771,27.18292957,88.35909884,443.9019037,2.384625305,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-08,201,13.0,10.783057,106.700606,9.869999886,27.31658685,90.643661,477.5622317,4.676299409,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-09,201,16.75,10.783057,106.700606,9.600000381,26.33824001,92.72126793,327.4889873,2.891716978,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-10,201,27.375,10.783057,106.700606,12.60000038,26.65273713,91.09825849,288.2197221,1.616433972,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-11,201,14.875,10.783057,106.700606,14.68999958,26.82259574,91.2070514,668.7096502,4.937321929,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-12,201,11.91666667,10.783057,106.700606,24.34000015,26.29538059,89.46726122,593.1165151,5.545962933,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-13,201,16.375,10.783057,106.700606,23.17000008,26.7327174,88.01133707,745.0188725,7.262723954,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-14,201,13.66666667,10.783057,106.700606,9.630000114,25.92020277,89.60281616,814.4804376,6.871482634,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-15,201,13.66666667,10.783057,106.700606,6.619999886,26.49498962,91.19322514,628.8685883,3.995824472,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-16,201,10.33333333,10.783057,106.700606,8.399999619,26.50983064,89.76381126,644.9565592,3.855107977,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-17,201,9.041666667,10.783057,106.700606,7.03000021,26.94660957,88.52978585,618.3922807,3.485038664,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-18,201,11.04166667,10.783057,106.700606,10.55000019,26.30979085,90.86513389,391.9091381,3.060810586,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-19,201,16.2173913,10.783057,106.700606,13.56999969,26.80211183,88.56965045,385.95551,2.224464831,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-20,201,18.95833333,10.783057,106.700606,12.0,27.15327176,89.0006486,339.4171116,1.78735299,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-21,201,15.41666667,10.783057,106.700606,14.17000008,27.12745165,88.55708817,489.8313633,2.18231664,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-22,201,36.25,10.783057,106.700606,25.01000023,27.32965788,86.44379293,595.7124245,3.761846944,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-23,201,21.5,10.783057,106.700606,28.79000092,26.73263187,87.21952323,579.7308966,5.242930182,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-24,201,28.5,10.783057,106.700606,34.75999832,26.20802152,83.10619733,570.1636864,3.437336635,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-25,201,21.625,10.783057,106.700606,31.94000053,25.94389186,91.6308967,452.9769316,4.286226569,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-26,201,33.75,10.783057,106.700606,21.48999977,26.26310686,87.6143977,576.9976459,5.827877176,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-27,201,29.45833333,10.783057,106.700606,23.71999931,26.65769697,80.12264208,450.6378919,3.701653891,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-28,201,25.29166667,10.783057,106.700606,21.88999939,26.47871514,87.10180867,846.1184717,6.189445825,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-29,201,16.20833333,10.783057,106.700606,16.31999969,26.54151395,90.15112366,482.5520791,4.632020144,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
2020-10-30,201,22.41666667,10.783057,106.700606,10.92000008,26.98885678,89.08044675,381.2627758,1.808099751,20680.62695,27.46246147,6885.987305,18.53730525,296.3115702,764977.7039,0.0,1876.639945,232011.9595,0.0,2700.122924,
